noise_level,scenario,robots,seed_index,primary,baseline,comparison,metric,direction,primary_value,baseline_value,delta,signed_improvement
medium,narrow_gate,4,21,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,4,21,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,1.0,0.0,1.0,1.0
medium,narrow_gate,4,21,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.9885994447395204,0.8889292925596237,0.09967015217989672,0.09967015217989672
medium,narrow_gate,4,21,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.1211358532309532,1.1801745891571045,-1.0590387359261513,1.0590387359261513
medium,narrow_gate,4,21,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,21.6,26.4,-4.799999999999997,4.799999999999997
medium,narrow_gate,4,21,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.7952523231506348,0.6950204968452454,0.1002318263053894,0.1002318263053894
medium,narrow_gate,4,22,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,4,22,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,4,22,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,1.0,1.0,0.0,0.0
medium,narrow_gate,4,22,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.9868317237123848,0.9871197063475848,-0.00028798263520002365,-0.00028798263520002365
medium,narrow_gate,4,22,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.1382078379392624,0.1351853162050247,0.0030225217342376987,-0.0030225217342376987
medium,narrow_gate,4,22,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,12.6,15.48,-2.880000000000001,2.880000000000001
medium,narrow_gate,4,22,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.6326752305030823,0.6519783735275269,-0.01930314302444458,-0.01930314302444458
medium,narrow_gate,4,23,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,4,23,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,4,23,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,1.0,0.0,1.0,1.0
medium,narrow_gate,4,23,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.99018978420645,0.8537136912345886,0.13647609297186136,0.13647609297186136
medium,narrow_gate,4,23,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.103289783000946,1.5402190685272217,-1.4369292855262756,1.4369292855262756
medium,narrow_gate,4,23,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,25.44,26.4,-0.9599999999999973,0.9599999999999973
medium,narrow_gate,4,23,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.7791615724563599,0.8037702332547103,-0.024608660798350446,-0.024608660798350446
medium,narrow_gate,4,24,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,4,24,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,4,24,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,1.0,0.0,1.0,1.0
medium,narrow_gate,4,24,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.9872902045026422,0.8439312279224396,0.14335897658020258,0.14335897658020258
medium,narrow_gate,4,24,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.1349322944879531,1.6568888425827026,-1.5219565480947495,1.5219565480947495
medium,narrow_gate,4,24,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,19.8,26.4,-6.599999999999998,6.599999999999998
medium,narrow_gate,4,24,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.632507860660553,0.8163279490088756,-0.18382008834832264,-0.18382008834832264
medium,narrow_gate,4,25,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,4,25,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,4,25,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,1.0,0.0,1.0,1.0
medium,narrow_gate,4,25,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.9864851022139192,0.8736899197101593,0.11279518250375986,0.11279518250375986
medium,narrow_gate,4,25,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.1426542699337005,1.3332452774047852,-1.1905910074710846,1.1905910074710846
medium,narrow_gate,4,25,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,18.24,26.4,-8.16,8.16
medium,narrow_gate,4,25,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.7752046585083008,0.785155713558197,-0.00995105504989624,-0.00995105504989624
medium,narrow_gate,4,26,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,4,26,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,4,26,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
medium,narrow_gate,4,26,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.6375841498374939,0.8365728557109833,-0.19898870587348938,-0.19898870587348938
medium,narrow_gate,4,26,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,3.824990749359131,1.724834442138672,2.100156307220459,-2.100156307220459
medium,narrow_gate,4,26,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
medium,narrow_gate,4,26,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.808536227102638,0.8112790880112327,-0.0027428609085947686,-0.0027428609085947686
medium,narrow_gate,4,27,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,4,27,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,4,27,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,1.0,0.0,1.0,1.0
medium,narrow_gate,4,27,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.9899044502526522,0.6378697454929352,0.352034704759717,0.352034704759717
medium,narrow_gate,4,27,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.106544092297554,3.82176685333252,-3.715222761034966,3.715222761034966
medium,narrow_gate,4,27,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,20.76,26.4,-5.639999999999997,5.639999999999997
medium,narrow_gate,4,27,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.8067714586538358,0.8067714586538358,0.0,0.0
medium,narrow_gate,4,28,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,4,28,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,4,28,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,1.0,1.0,0.0,0.0
medium,narrow_gate,4,28,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.990996073000133,0.9904622826725245,0.0005337903276085854,0.0005337903276085854
medium,narrow_gate,4,28,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.0954364910721778,0.101094365119934,-0.005657874047756195,0.005657874047756195
medium,narrow_gate,4,28,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,13.44,14.4,-0.9600000000000009,0.9600000000000009
medium,narrow_gate,4,28,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.5988499522209167,0.6210936307907104,-0.0222436785697937,-0.0222436785697937
medium,narrow_gate,4,29,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,4,29,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,4,29,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,1.0,0.0,1.0,1.0
medium,narrow_gate,4,29,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.9873759802430868,0.8538279086351395,0.13354807160794735,0.13354807160794735
medium,narrow_gate,4,29,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.1329095959663391,1.5389450788497925,-1.4060354828834534,1.4060354828834534
medium,narrow_gate,4,29,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,22.2,26.4,-4.199999999999999,4.199999999999999
medium,narrow_gate,4,29,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.8017561822672616,0.8017559682080783,2.140591833788008e-07,2.140591833788008e-07
medium,narrow_gate,8,0,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,0,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,0,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
medium,narrow_gate,8,0,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.8637316972017288,0.801331639289856,0.062400057911872864,0.062400057911872864
medium,narrow_gate,8,0,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,1.4154654741287231,2.063636302947998,-0.6481708288192749,0.6481708288192749
medium,narrow_gate,8,0,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
medium,narrow_gate,8,0,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.6083817481994629,0.6447070240974426,-0.036325275897979736,-0.036325275897979736
medium,narrow_gate,8,1,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,1,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,1,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
medium,narrow_gate,8,1,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.9228528216481208,0.93878960236907,-0.015936780720949284,-0.015936780720949284
medium,narrow_gate,8,1,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.8029456734657288,0.6370761394500732,0.16586953401565552,-0.16586953401565552
medium,narrow_gate,8,1,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
medium,narrow_gate,8,1,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.7061678171157837,0.563153862953186,0.14301395416259766,0.14301395416259766
medium,narrow_gate,8,2,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,2,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,2,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
medium,narrow_gate,8,2,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.8972163200378418,0.8320222198963165,0.06519410014152527,0.06519410014152527
medium,narrow_gate,8,2,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,1.0775597095489502,1.7610392570495603,-0.6834795475006101,0.6834795475006101
medium,narrow_gate,8,2,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
medium,narrow_gate,8,2,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.6241568326950073,0.7656309008598328,-0.14147406816482544,-0.14147406816482544
medium,narrow_gate,8,3,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,3,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,3,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
medium,narrow_gate,8,3,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.8616740852594376,0.7384425699710846,0.12323151528835297,0.12323151528835297
medium,narrow_gate,8,3,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,1.441849708557129,2.7263617515563965,-1.2845120429992676,1.2845120429992676
medium,narrow_gate,8,3,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
medium,narrow_gate,8,3,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.6348130106925964,0.6268844604492188,0.007928550243377686,0.007928550243377686
medium,narrow_gate,8,4,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,4,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,4,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
medium,narrow_gate,8,4,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.8651167452335358,0.8411686569452286,0.02394808828830719,0.02394808828830719
medium,narrow_gate,8,4,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,1.4007301330566406,1.6494251489639282,-0.2486950159072876,0.2486950159072876
medium,narrow_gate,8,4,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
medium,narrow_gate,8,4,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.6429975628852844,0.7267099618911743,-0.08371239900588989,-0.08371239900588989
medium,narrow_gate,8,5,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,5,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,5,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
medium,narrow_gate,8,5,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.8604567348957062,0.8625981956720352,-0.0021414607763290405,-0.0021414607763290405
medium,narrow_gate,8,5,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,1.4536269903182983,1.4313193559646606,0.022307634353637695,-0.022307634353637695
medium,narrow_gate,8,5,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
medium,narrow_gate,8,5,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.6937378644943237,0.6354023218154907,0.05833554267883301,0.05833554267883301
medium,narrow_gate,8,6,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,6,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,6,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
medium,narrow_gate,8,6,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.8577601164579391,0.7527801692485809,0.10497994720935822,0.10497994720935822
medium,narrow_gate,8,6,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,1.4714479446411133,2.557447910308838,-1.0859999656677246,1.0859999656677246
medium,narrow_gate,8,6,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
medium,narrow_gate,8,6,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.6621585488319397,0.6774468421936035,-0.015288293361663818,-0.015288293361663818
medium,narrow_gate,8,7,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,7,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,7,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
medium,narrow_gate,8,7,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.7679436653852463,0.8042496889829636,-0.036306023597717285,-0.036306023597717285
medium,narrow_gate,8,7,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,2.4373762607574463,2.0560402870178223,0.381335973739624,-0.381335973739624
medium,narrow_gate,8,7,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
medium,narrow_gate,8,7,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.6204558610916138,0.6496574878692627,-0.029201626777648926,-0.029201626777648926
medium,narrow_gate,8,8,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,8,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,8,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
medium,narrow_gate,8,8,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.8875772058963776,0.8768354803323746,0.01074172556400299,0.01074172556400299
medium,narrow_gate,8,8,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,1.1680060625076294,1.2796062231063845,-0.1116001605987551,0.1116001605987551
medium,narrow_gate,8,8,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
medium,narrow_gate,8,8,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.5690887570381165,0.6322634816169739,-0.06317472457885742,-0.06317472457885742
medium,narrow_gate,8,9,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,9,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,9,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
medium,narrow_gate,8,9,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.942623745650053,0.9036966487765312,0.038927096873521805,0.038927096873521805
medium,narrow_gate,8,9,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,0.5995821356773376,1.0063704252243042,-0.40678828954696655,0.40678828954696655
medium,narrow_gate,8,9,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
medium,narrow_gate,8,9,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.6521565318107605,0.6432927846908569,0.008863747119903564,0.008863747119903564
medium,narrow_gate,8,10,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,10,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,10,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
medium,narrow_gate,8,10,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.8386549353599548,0.8920454680919647,-0.05339053273200989,-0.05339053273200989
medium,narrow_gate,8,10,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,1.679964542388916,1.124049186706543,0.555915355682373,-0.555915355682373
medium,narrow_gate,8,10,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
medium,narrow_gate,8,10,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.724224865436554,0.7325403690338135,-0.008315503597259521,-0.008315503597259521
medium,narrow_gate,8,11,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,11,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,11,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
medium,narrow_gate,8,11,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.8249163925647736,0.7765513062477112,0.04836508631706238,0.04836508631706238
medium,narrow_gate,8,11,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,1.8294000625610352,2.3347535133361816,-0.5053534507751465,0.5053534507751465
medium,narrow_gate,8,11,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
medium,narrow_gate,8,11,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.6898207664489746,0.5968025922775269,0.09301817417144775,0.09301817417144775
medium,narrow_gate,8,12,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,12,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,12,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
medium,narrow_gate,8,12,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.8485145568847656,0.8366159349679947,0.011898621916770935,0.011898621916770935
medium,narrow_gate,8,12,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,1.5777658224105835,1.7016935348510742,-0.12392771244049072,0.12392771244049072
medium,narrow_gate,8,12,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
medium,narrow_gate,8,12,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.6413612961769104,0.6035113334655762,0.03784996271133423,0.03784996271133423
medium,narrow_gate,8,13,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,13,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,13,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
medium,narrow_gate,8,13,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.8444087505340576,0.865506187081337,-0.021097436547279358,-0.021097436547279358
medium,narrow_gate,8,13,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,1.6196597814559937,1.400041580200195,0.21961820125579856,-0.21961820125579856
medium,narrow_gate,8,13,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
medium,narrow_gate,8,13,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.6179380416870117,0.6374081373214722,-0.01947009563446045,-0.01947009563446045
medium,narrow_gate,8,14,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,14,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,14,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
medium,narrow_gate,8,14,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.8465079963207245,0.6037312746047974,0.24277672171592712,0.24277672171592712
medium,narrow_gate,8,14,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,1.594937086105347,4.117632865905762,-2.522695779800415,2.522695779800415
medium,narrow_gate,8,14,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
medium,narrow_gate,8,14,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.5846453309059143,0.6736393570899963,-0.08899402618408203,-0.08899402618408203
medium,narrow_gate,8,15,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,15,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,15,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
medium,narrow_gate,8,15,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,progress_ratio,higher,0.7179092168807983,0.8143295347690582,-0.09642031788825989,-0.09642031788825989
medium,narrow_gate,8,15,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,final_goal_distance,lower,2.930022954940796,1.9285235404968264,1.0014994144439695,-1.0014994144439695
medium,narrow_gate,8,15,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,completion_time,lower,26.4,26.4,0.0,-0.0
medium,narrow_gate,8,15,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,min_distance,higher,0.7666873335838318,0.6847892999649048,0.081898033618927,0.081898033618927
medium,narrow_gate,8,16,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,collision,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,16,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,safety_violation,lower,0.0,0.0,0.0,-0.0
medium,narrow_gate,8,16,residual_candidate,plain_candidate,residual_candidate_vs_plain_candidate,success,higher,0.0,0.0,0.0,0.0
