noise_level,scenario,robots,seed_index,contrast,metric,direction,residual_conditioning_effect,plain_conditioning_effect,interaction_delta
high,four_way_stop,8,0,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.056965768337249756,0.01468050479888916,0.042285263538360596
clean,corridor,4,1,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,corridor,4,1,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,corridor,4,1,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,corridor,4,1,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.0011933911591768265,-5.4620206356048584e-05,-0.001138770952820778
clean,corridor,4,1,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.012192368507385282,0.0005580335855484009,0.01163433492183688
clean,corridor,4,1,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-0.2400000000000002,1.3200000000000003,-1.5600000000000005
clean,corridor,4,1,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.026991307735443115,-0.1370599865913391,0.16405129432678223
low,corridor,4,1,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,corridor,4,1,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,corridor,4,1,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,corridor,4,1,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.0002112174406646572,-0.0026939520612357937,0.0024827346205711365
low,corridor,4,1,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.0021579191088677008,0.02752295881509781,-0.025365039706230108
low,corridor,4,1,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-0.5999999999999996,-0.47999999999999865,-0.120000000000001
low,corridor,4,1,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.04291945695877075,-0.08983570337295532,0.13275516033172607
medium,corridor,4,1,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,corridor,4,1,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,corridor,4,1,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,corridor,4,1,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.0003701010718939468,0.0066031962633131824,-0.006233095191419236
medium,corridor,4,1,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.0037811696529388983,-0.0674620419740677,0.0636808723211288
medium,corridor,4,1,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-1.4400000000000013,1.200000000000001,-2.6400000000000023
medium,corridor,4,1,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.1553434133529663,-0.09638667106628418,-0.05895674228668213
high,corridor,4,1,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,corridor,4,1,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
high,corridor,4,1,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
high,corridor,4,1,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.0027452996000646435,-0.00015562213957320825,0.0029009217396378517
high,corridor,4,1,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.02804754674434659,0.0015899240970612127,-0.029637470841407804
high,corridor,4,1,residual_conditioning_minus_plain_conditioning,completion_time,interaction,2.040000000000001,0.4800000000000004,1.5600000000000005
high,corridor,4,1,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.041245222091674805,-0.002911686897277832,0.04415690898895264
clean,corridor,8,1,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,corridor,8,1,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,corridor,8,1,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,corridor,8,1,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.0060406699776649475,0.008629120886325947,-0.014669790863990895
clean,corridor,8,1,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.06114304065704346,-0.08734309673309326,0.14848613739013672
clean,corridor,8,1,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
clean,corridor,8,1,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.055443644523620605,0.0003845691680908203,-0.055828213691711426
low,corridor,8,1,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,1.0,-1.0
low,corridor,8,1,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,1.0,-1.0
low,corridor,8,1,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,corridor,8,1,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.008384600281715171,-0.001971706748008617,0.010356307029723788
low,corridor,8,1,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.08486807346343994,0.019957363605499268,-0.10482543706893921
low,corridor,8,1,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
low,corridor,8,1,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.054054200649261475,-0.2262187898159027,0.2802729904651642
medium,corridor,8,1,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,corridor,8,1,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,corridor,8,1,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,corridor,8,1,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.007534906268119812,0.0009752959012984119,0.0065596103668214
medium,corridor,8,1,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.07626760005950928,-0.009871900081634521,-0.06639569997787476
medium,corridor,8,1,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
medium,corridor,8,1,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.13985776901245117,0.0060187578201293945,0.13383901119232178
high,corridor,8,1,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,corridor,8,1,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
high,corridor,8,1,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
high,corridor,8,1,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.002759236842393986,0.007974162697792053,-0.005214925855398067
high,corridor,8,1,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.027928709983825684,-0.08071362972259521,0.05278491973876953
high,corridor,8,1,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
high,corridor,8,1,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.041824162006378174,-0.014291107654571533,0.05611526966094971
clean,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,success,interaction,1.0,0.0,1.0
clean,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.3499351870268582,-0.012481123208999634,0.36241631023585785
clean,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-3.697445631027222,0.13187658786773704,-3.8293222188949594
clean,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-1.5599999999999987,0.0,-1.5599999999999987
clean,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.0025965318134170134,0.004592229913454315,-0.007188761726871329
low,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,success,interaction,1.0,-1.0,2.0
low,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.1529452884569764,-0.15828684438020002,0.31123213283717643
low,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-1.616033136844635,1.67247249186039,-3.2885056287050247
low,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-8.64,10.079999999999998,-18.72
low,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.0019537745766997627,0.16161743727706823,-0.163571211853768
medium,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,success,interaction,-1.0,-1.0,0.0
medium,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.3150431066751479,-0.015136023052036873,-0.299907083623111
medium,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,3.328772820532322,0.15992854535579676,3.168844275176525
medium,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,completion_time,interaction,2.16,12.599999999999998,-10.439999999999998
medium,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.18508338146369985,-0.005517363548278809,0.19060074501197866
high,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
high,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,success,interaction,1.0,1.0,0.0
high,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.15979806054383516,0.1585687818005681,0.0012292787432670593
high,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-1.6884402334690094,-1.675451472401619,-0.012988761067390442
high,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-8.52,-9.96,1.4400000000000013
high,narrow_gate,4,1,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.1540963053703308,-0.02114921808242798,0.1752455234527588
clean,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.07129444926977158,-0.13487529009580623,0.2061697393655778
clean,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.7420306205749514,1.403778314590454,-2.1458089351654053
clean,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
clean,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.04952192306518555,0.007221579551696777,0.04230034351348877
low,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.09883400797843933,-0.011570058763027302,0.11040406674146663
low,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-1.0286614894866952,0.12042081356048584,-1.149082303047181
low,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
low,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.18484115600585938,-0.029947936534881592,0.21478909254074097
medium,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.028612688183784374,0.0264771468937397,0.0021355412900446735
medium,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.29780012369155884,-0.27557337284088135,-0.02222675085067749
medium,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
medium,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.042833566665649414,-0.07123911380767822,0.11407268047332764
high,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
high,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
high,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.08035976439714443,0.042243361473083496,0.03811640292406093
high,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.8363822698593141,-0.4396677017211912,-0.3967145681381229
high,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
high,narrow_gate,8,1,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.08898365497589111,0.11237293481826782,-0.20135658979415894
clean,merge_bottleneck,4,1,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,merge_bottleneck,4,1,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,merge_bottleneck,4,1,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,merge_bottleneck,4,1,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.008166108280420192,0.013586793094873428,-0.005420684814453236
clean,merge_bottleneck,4,1,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.08483028411865234,-0.141140878200531,0.05631059408187866
clean,merge_bottleneck,4,1,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
clean,merge_bottleneck,4,1,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.23426504955696992,0.09689602375030515,-0.33116107330727507
low,merge_bottleneck,4,1,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
