time_s,robot_i,robot_j,distance_m,collision,safety_violation,all_pose_fresh
136.200000,robot1,robot3,1.828540,0,0,True
136.200000,robot1,robot4,3.157879,0,0,True
136.200000,robot2,robot3,1.842829,0,0,True
136.200000,robot2,robot4,1.807469,0,0,True
136.200000,robot3,robot4,1.842956,0,0,True
136.300000,robot1,robot2,1.833712,0,0,True
136.300000,robot1,robot3,1.828520,0,0,True
136.300000,robot1,robot4,3.158338,0,0,True
136.300000,robot2,robot3,1.841807,0,0,True
136.300000,robot2,robot4,1.807164,0,0,True
136.300000,robot3,robot4,1.842958,0,0,True
136.400000,robot1,robot2,1.833905,0,0,True
136.400000,robot1,robot3,1.828439,0,0,True
136.400000,robot1,robot4,3.158757,0,0,True
136.400000,robot2,robot3,1.840817,0,0,True
136.400000,robot2,robot4,1.806772,0,0,True
136.400000,robot3,robot4,1.842963,0,0,True
136.500000,robot1,robot2,1.834006,0,0,True
136.500000,robot1,robot3,1.828284,0,0,True
136.500000,robot1,robot4,3.159098,0,0,True
136.500000,robot2,robot3,1.839799,0,0,True
136.500000,robot2,robot4,1.806369,0,0,True
136.500000,robot3,robot4,1.842983,0,0,True
136.600000,robot1,robot2,1.834145,0,0,True
136.600000,robot1,robot3,1.828001,0,0,True
136.600000,robot1,robot4,3.159332,0,0,True
136.600000,robot2,robot3,1.838894,0,0,True
136.600000,robot2,robot4,1.805944,0,0,True
136.600000,robot3,robot4,1.843043,0,0,True
136.700000,robot1,robot2,1.834428,0,0,True
136.700000,robot1,robot3,1.826901,0,0,True
136.700000,robot1,robot4,3.159491,0,0,True
136.700000,robot2,robot3,1.837683,0,0,True
136.700000,robot2,robot4,1.805649,0,0,True
136.700000,robot3,robot4,1.843189,0,0,True
136.800000,robot1,robot2,1.834958,0,0,True
136.800000,robot1,robot3,1.824032,0,0,True
136.800000,robot1,robot4,3.159614,0,0,True
136.800000,robot2,robot3,1.834753,0,0,True
136.800000,robot2,robot4,1.805019,0,0,True
136.800000,robot3,robot4,1.843368,0,0,True
136.900000,robot1,robot2,1.834958,0,0,True
136.900000,robot1,robot3,1.824032,0,0,True
136.900000,robot1,robot4,3.159614,0,0,True
136.900000,robot2,robot3,1.834753,0,0,True
136.900000,robot2,robot4,1.805019,0,0,True
136.900000,robot3,robot4,1.843368,0,0,True
137.000000,robot1,robot2,1.835245,0,0,True
137.000000,robot1,robot3,1.822612,0,0,True
137.000000,robot1,robot4,3.159603,0,0,True
137.000000,robot2,robot3,1.833270,0,0,True
137.000000,robot2,robot4,1.804658,0,0,True
137.000000,robot3,robot4,1.843326,0,0,True
137.100000,robot1,robot2,1.835497,0,0,True
137.100000,robot1,robot3,1.821215,0,0,True
137.100000,robot1,robot4,3.159502,0,0,True
137.100000,robot2,robot3,1.831808,0,0,True
137.100000,robot2,robot4,1.804288,0,0,True
137.100000,robot3,robot4,1.843170,0,0,True
137.200000,robot1,robot2,1.835727,0,0,True
137.200000,robot1,robot3,1.819848,0,0,True
137.200000,robot1,robot4,3.159322,0,0,True
137.200000,robot2,robot3,1.830399,0,0,True
137.200000,robot2,robot4,1.803920,0,0,True
137.200000,robot3,robot4,1.842923,0,0,True
137.300000,robot1,robot2,1.835945,0,0,True
137.300000,robot1,robot3,1.818627,0,0,True
137.300000,robot1,robot4,3.159060,0,0,True
137.300000,robot2,robot3,1.829035,0,0,True
137.300000,robot2,robot4,1.803440,0,0,True
137.300000,robot3,robot4,1.842561,0,0,True
137.400000,robot1,robot2,1.836049,0,0,True
137.400000,robot1,robot3,1.817350,0,0,True
137.400000,robot1,robot4,3.158686,0,0,True
137.400000,robot2,robot3,1.827801,0,0,True
137.400000,robot2,robot4,1.803165,0,0,True
137.400000,robot3,robot4,1.842104,0,0,True
137.500000,robot1,robot2,1.836054,0,0,True
137.500000,robot1,robot3,1.816016,0,0,True
137.500000,robot1,robot4,3.158145,0,0,True
137.500000,robot2,robot3,1.826673,0,0,True
137.500000,robot2,robot4,1.802998,0,0,True
137.500000,robot3,robot4,1.841510,0,0,True
137.600000,robot1,robot2,1.836087,0,0,True
137.600000,robot1,robot3,1.814721,0,0,True
137.600000,robot1,robot4,3.157595,0,0,True
137.600000,robot2,robot3,1.825548,0,0,True
137.600000,robot2,robot4,1.802811,0,0,True
137.600000,robot3,robot4,1.840862,0,0,True
137.700000,robot1,robot2,1.836135,0,0,True
137.700000,robot1,robot3,1.813403,0,0,True
137.700000,robot1,robot4,3.157095,0,0,True
137.700000,robot2,robot3,1.824470,0,0,True
137.700000,robot2,robot4,1.802607,0,0,True
137.700000,robot3,robot4,1.840371,0,0,True
137.800000,robot1,robot2,1.836191,0,0,True
137.800000,robot1,robot3,1.812147,0,0,True
137.800000,robot1,robot4,3.156671,0,0,True
137.800000,robot2,robot3,1.823845,0,0,True
137.800000,robot2,robot4,1.802391,0,0,True
137.800000,robot3,robot4,1.840407,0,0,True
137.900000,robot1,robot2,1.836295,0,0,True
137.900000,robot1,robot3,1.810794,0,0,True
137.900000,robot1,robot4,3.156137,0,0,True
137.900000,robot2,robot3,1.823240,0,0,True
137.900000,robot2,robot4,1.802070,0,0,True
137.900000,robot3,robot4,1.840426,0,0,True
138.000000,robot1,robot2,1.836502,0,0,True
138.000000,robot1,robot3,1.808085,0,0,True
138.000000,robot1,robot4,3.154967,0,0,True
138.000000,robot2,robot3,1.822201,0,0,True
138.000000,robot2,robot4,1.801303,0,0,True
138.000000,robot3,robot4,1.840585,0,0,True
138.100000,robot1,robot2,1.836502,0,0,True
138.100000,robot1,robot3,1.808085,0,0,True
138.100000,robot1,robot4,3.154967,0,0,True
138.100000,robot2,robot3,1.822201,0,0,True
138.100000,robot2,robot4,1.801303,0,0,True
138.100000,robot3,robot4,1.840585,0,0,True
138.200000,robot1,robot2,1.837070,0,0,True
138.200000,robot1,robot3,1.806771,0,0,True
138.200000,robot1,robot4,3.154351,0,0,True
138.200000,robot2,robot3,1.822136,0,0,True
138.200000,robot2,robot4,1.800777,0,0,True
138.200000,robot3,robot4,1.840696,0,0,True
138.300000,robot1,robot2,1.837914,0,0,True
138.300000,robot1,robot3,1.805881,0,0,True
138.300000,robot1,robot4,3.153709,0,0,True
138.300000,robot2,robot3,1.822787,0,0,True
138.300000,robot2,robot4,1.800266,0,0,True
138.300000,robot3,robot4,1.840765,0,0,True
138.400000,robot1,robot2,1.838640,0,0,True
138.400000,robot1,robot3,1.805118,0,0,True
138.400000,robot1,robot4,3.152936,0,0,True
138.400000,robot2,robot3,1.823729,0,0,True
138.400000,robot2,robot4,1.799901,0,0,True
138.400000,robot3,robot4,1.840750,0,0,True
138.500000,robot1,robot2,1.839286,0,0,True
138.500000,robot1,robot3,1.804357,0,0,True
138.500000,robot1,robot4,3.152136,0,0,True
138.500000,robot2,robot3,1.824701,0,0,True
138.500000,robot2,robot4,1.799664,0,0,True
138.500000,robot3,robot4,1.840671,0,0,True
138.600000,robot1,robot2,1.839908,0,0,True
138.600000,robot1,robot3,1.803702,0,0,True
138.600000,robot1,robot4,3.151486,0,0,True
138.600000,robot2,robot3,1.825720,0,0,True
138.600000,robot2,robot4,1.799596,0,0,True
138.600000,robot3,robot4,1.840651,0,0,True
138.700000,robot1,robot2,1.840338,0,0,True
138.700000,robot1,robot3,1.802926,0,0,True
138.700000,robot1,robot4,3.150648,0,0,True
138.700000,robot2,robot3,1.826731,0,0,True
138.700000,robot2,robot4,1.799399,0,0,True
138.700000,robot3,robot4,1.840740,0,0,True
138.800000,robot1,robot2,1.840735,0,0,True
138.800000,robot1,robot3,1.802510,0,0,True
138.800000,robot1,robot4,3.150196,0,0,True
138.800000,robot2,robot3,1.827750,0,0,True
138.800000,robot2,robot4,1.799411,0,0,True
138.800000,robot3,robot4,1.840975,0,0,True
138.900000,robot1,robot2,1.840982,0,0,True
138.900000,robot1,robot3,1.802276,0,0,True
138.900000,robot1,robot4,3.150011,0,0,True
138.900000,robot2,robot3,1.828718,0,0,True
138.900000,robot2,robot4,1.799651,0,0,True
138.900000,robot3,robot4,1.841366,0,0,True
139.000000,robot1,robot2,1.841072,0,0,True
139.000000,robot1,robot3,1.802053,0,0,True
139.000000,robot1,robot4,3.149977,0,0,True
139.000000,robot2,robot3,1.829439,0,0,True
139.000000,robot2,robot4,1.799926,0,0,True
139.000000,robot3,robot4,1.841884,0,0,True
139.100000,robot1,robot2,1.841169,0,0,True
139.100000,robot1,robot3,1.801878,0,0,True
139.100000,robot1,robot4,3.150170,0,0,True
139.100000,robot2,robot3,1.831025,0,0,True
139.100000,robot2,robot4,1.801293,0,0,True
139.100000,robot3,robot4,1.842527,0,0,True
139.200000,robot1,robot2,1.841163,0,0,True
139.200000,robot1,robot3,1.801415,0,0,True
139.200000,robot1,robot4,3.150471,0,0,True
139.200000,robot2,robot3,1.832517,0,0,True
139.200000,robot2,robot4,1.802596,0,0,True
139.200000,robot3,robot4,1.843708,0,0,True
139.300000,robot1,robot2,1.841160,0,0,True
139.300000,robot1,robot3,1.801148,0,0,True
139.300000,robot1,robot4,3.150789,0,0,True
139.300000,robot2,robot3,1.832686,0,0,True
139.300000,robot2,robot4,1.802620,0,0,True
139.300000,robot3,robot4,1.844661,0,0,True
139.400000,robot1,robot2,1.841213,0,0,True
139.400000,robot1,robot3,1.801711,0,0,True
139.400000,robot1,robot4,3.151121,0,0,True
139.400000,robot2,robot3,1.832676,0,0,True
139.400000,robot2,robot4,1.802600,0,0,True
139.400000,robot3,robot4,1.844638,0,0,True
139.500000,robot1,robot2,1.841348,0,0,True
139.500000,robot1,robot3,1.799792,0,0,True
139.500000,robot1,robot4,3.150089,0,0,True
139.500000,robot2,robot3,1.832951,0,0,True
139.500000,robot2,robot4,1.802854,0,0,True
139.500000,robot3,robot4,1.844636,0,0,True
139.600000,robot1,robot2,1.842193,0,0,True
139.600000,robot1,robot3,1.799580,0,0,True
139.600000,robot1,robot4,3.150427,0,0,True
139.600000,robot2,robot3,1.834817,0,0,True
139.600000,robot2,robot4,1.804637,0,0,True
139.600000,robot3,robot4,1.844692,0,0,True
139.700000,robot1,robot2,1.842436,0,0,True
139.700000,robot1,robot3,1.799580,0,0,True
139.700000,robot1,robot4,3.150484,0,0,True
139.700000,robot2,robot3,1.836692,0,0,True
139.700000,robot2,robot4,1.806308,0,0,True
139.700000,robot3,robot4,1.844784,0,0,True
139.800000,robot1,robot2,1.842793,0,0,True
139.800000,robot1,robot3,1.799566,0,0,True
139.800000,robot1,robot4,3.151078,0,0,True
139.800000,robot2,robot3,1.838596,0,0,True
139.800000,robot2,robot4,1.808008,0,0,True
139.800000,robot3,robot4,1.845694,0,0,True
139.900000,robot1,robot2,1.843279,0,0,True
139.900000,robot1,robot3,1.799581,0,0,True
139.900000,robot1,robot4,3.151802,0,0,True
139.900000,robot2,robot3,1.840553,0,0,True
139.900000,robot2,robot4,1.809755,0,0,True
139.900000,robot3,robot4,1.846678,0,0,True
140.000000,robot1,robot2,1.843770,0,0,True
140.000000,robot1,robot3,1.799566,0,0,True
140.000000,robot1,robot4,3.152598,0,0,True
140.000000,robot2,robot3,1.842264,0,0,True
140.000000,robot2,robot4,1.811362,0,0,True
140.000000,robot3,robot4,1.847701,0,0,True
140.100000,robot1,robot2,1.844318,0,0,True
140.100000,robot1,robot3,1.799579,0,0,True
140.100000,robot1,robot4,3.153462,0,0,True
140.100000,robot2,robot3,1.843707,0,0,True
140.100000,robot2,robot4,1.812735,0,0,True
140.100000,robot3,robot4,1.848717,0,0,True
140.200000,robot1,robot2,1.844292,0,0,True
140.200000,robot1,robot3,1.799544,0,0,True
140.200000,robot1,robot4,3.154113,0,0,True
140.200000,robot2,robot3,1.844550,0,0,True
140.200000,robot2,robot4,1.813789,0,0,True
140.200000,robot3,robot4,1.849701,0,0,True
140.300000,robot1,robot2,1.843860,0,0,True
140.300000,robot1,robot3,1.799488,0,0,True
140.300000,robot1,robot4,3.153840,0,0,True
140.300000,robot2,robot3,1.844544,0,0,True
140.300000,robot2,robot4,1.813792,0,0,True
140.300000,robot3,robot4,1.849712,0,0,True
140.400000,robot1,robot2,1.844172,0,0,True
140.400000,robot1,robot3,1.799481,0,0,True
140.400000,robot1,robot4,3.153822,0,0,True
140.400000,robot2,robot3,1.845446,0,0,True
140.400000,robot2,robot4,1.814380,0,0,True
140.400000,robot3,robot4,1.849707,0,0,True
140.500000,robot1,robot2,1.844792,0,0,True
140.500000,robot1,robot3,1.799482,0,0,True
140.500000,robot1,robot4,3.153824,0,0,True
140.500000,robot2,robot3,1.847032,0,0,True
140.500000,robot2,robot4,1.815396,0,0,True
140.500000,robot3,robot4,1.849686,0,0,True
140.600000,robot1,robot2,1.845362,0,0,True
140.600000,robot1,robot3,1.799474,0,0,True
140.600000,robot1,robot4,3.153822,0,0,True
140.600000,robot2,robot3,1.848536,0,0,True
140.600000,robot2,robot4,1.816393,0,0,True
140.600000,robot3,robot4,1.849658,0,0,True
140.700000,robot1,robot2,1.845943,0,0,True
140.700000,robot1,robot3,1.799474,0,0,True
140.700000,robot1,robot4,3.154070,0,0,True
140.700000,robot2,robot3,1.850105,0,0,True
140.700000,robot2,robot4,1.817539,0,0,True
140.700000,robot3,robot4,1.849957,0,0,True
140.800000,robot1,robot2,1.846509,0,0,True
140.800000,robot1,robot3,1.799475,0,0,True
140.800000,robot1,robot4,3.154580,0,0,True
140.800000,robot2,robot3,1.851686,0,0,True
140.800000,robot2,robot4,1.818778,0,0,True
140.800000,robot3,robot4,1.850640,0,0,True
140.900000,robot1,robot2,1.847105,0,0,True
140.900000,robot1,robot3,1.799481,0,0,True
140.900000,robot1,robot4,3.154973,0,0,True
140.900000,robot2,robot3,1.853227,0,0,True
140.900000,robot2,robot4,1.819820,0,0,True
140.900000,robot3,robot4,1.851239,0,0,True
141.000000,robot1,robot2,1.847683,0,0,True
141.000000,robot1,robot3,1.799472,0,0,True
141.000000,robot1,robot4,3.155290,0,0,True
141.000000,robot2,robot3,1.854850,0,0,True
141.000000,robot2,robot4,1.820854,0,0,True
141.000000,robot3,robot4,1.851834,0,0,True
141.100000,robot1,robot2,1.847830,0,0,True
141.100000,robot1,robot3,1.799477,0,0,True
141.100000,robot1,robot4,3.155492,0,0,True
141.100000,robot2,robot3,1.855145,0,0,True
141.100000,robot2,robot4,1.820847,0,0,True
141.100000,robot3,robot4,1.852328,0,0,True
141.200000,robot1,robot2,1.847936,0,0,True
141.200000,robot1,robot3,1.799475,0,0,True
141.200000,robot1,robot4,3.155535,0,0,True
141.200000,robot2,robot3,1.855272,0,0,True
141.200000,robot2,robot4,1.820738,0,0,True
141.200000,robot3,robot4,1.852529,0,0,True
141.300000,robot1,robot2,1.848028,0,0,True
141.300000,robot1,robot3,1.799475,0,0,True
141.300000,robot1,robot4,3.155507,0,0,True
141.300000,robot2,robot3,1.855409,0,0,True
141.300000,robot2,robot4,1.820624,0,0,True
141.300000,robot3,robot4,1.852637,0,0,True
141.400000,robot1,robot2,1.848148,0,0,True
141.400000,robot1,robot3,1.799462,0,0,True
141.400000,robot1,robot4,3.155437,0,0,True
141.400000,robot2,robot3,1.855531,0,0,True
141.400000,robot2,robot4,1.820445,0,0,True
141.400000,robot3,robot4,1.852706,0,0,True
141.500000,robot1,robot2,1.848275,0,0,True
141.500000,robot1,robot3,1.799456,0,0,True
141.500000,robot1,robot4,3.155344,0,0,True
141.500000,robot2,robot3,1.855641,0,0,True
141.500000,robot2,robot4,1.820231,0,0,True
141.500000,robot3,robot4,1.852746,0,0,True
141.600000,robot1,robot2,1.848390,0,0,True
141.600000,robot1,robot3,1.799481,0,0,True
141.600000,robot1,robot4,3.155207,0,0,True
141.600000,robot2,robot3,1.855728,0,0,True
141.600000,robot2,robot4,1.819976,0,0,True
141.600000,robot3,robot4,1.852708,0,0,True
141.700000,robot1,robot2,1.848527,0,0,True
141.700000,robot1,robot3,1.799470,0,0,True
141.700000,robot1,robot4,3.155019,0,0,True
141.700000,robot2,robot3,1.855826,0,0,True
141.700000,robot2,robot4,1.819675,0,0,True
141.700000,robot3,robot4,1.852653,0,0,True
141.800000,robot1,robot2,1.848548,0,0,True
141.800000,robot1,robot3,1.799800,0,0,True
141.800000,robot1,robot4,3.154958,0,0,True
141.800000,robot2,robot3,1.855905,0,0,True
141.800000,robot2,robot4,1.819384,0,0,True
141.800000,robot3,robot4,1.852566,0,0,True
141.900000,robot1,robot2,1.848343,0,0,True
141.900000,robot1,robot3,1.800354,0,0,True
141.900000,robot1,robot4,3.154864,0,0,True
141.900000,robot2,robot3,1.855950,0,0,True
141.900000,robot2,robot4,1.819077,0,0,True
141.900000,robot3,robot4,1.852407,0,0,True
142.000000,robot1,robot2,1.847957,0,0,True
142.000000,robot1,robot3,1.801128,0,0,True
142.000000,robot1,robot4,3.154671,0,0,True
142.000000,robot2,robot3,1.855855,0,0,True
142.000000,robot2,robot4,1.818840,0,0,True
142.000000,robot3,robot4,1.851839,0,0,True
142.100000,robot1,robot2,1.847496,0,0,True
142.100000,robot1,robot3,1.801908,0,0,True
142.100000,robot1,robot4,3.154004,0,0,True
142.100000,robot2,robot3,1.855643,0,0,True
142.100000,robot2,robot4,1.818295,0,0,True
142.100000,robot3,robot4,1.850714,0,0,True
142.200000,robot1,robot2,1.846950,0,0,True
142.200000,robot1,robot3,1.802554,0,0,True
142.200000,robot1,robot4,3.152592,0,0,True
142.200000,robot2,robot3,1.855348,0,0,True
142.200000,robot2,robot4,1.817212,0,0,True
142.200000,robot3,robot4,1.848977,0,0,True
142.300000,robot1,robot2,1.846336,0,0,True
142.300000,robot1,robot3,1.802986,0,0,True
142.300000,robot1,robot4,3.151099,0,0,True
142.300000,robot2,robot3,1.854960,0,0,True
142.300000,robot2,robot4,1.816221,0,0,True
142.300000,robot3,robot4,1.847198,0,0,True
142.400000,robot1,robot2,1.845667,0,0,True
142.400000,robot1,robot3,1.803262,0,0,True
142.400000,robot1,robot4,3.149537,0,0,True
142.400000,robot2,robot3,1.854521,0,0,True
142.400000,robot2,robot4,1.815310,0,0,True
142.400000,robot3,robot4,1.845382,0,0,True
142.500000,robot1,robot2,1.844965,0,0,True
142.500000,robot1,robot3,1.803352,0,0,True
142.500000,robot1,robot4,3.147946,0,0,True
142.500000,robot2,robot3,1.854016,0,0,True
142.500000,robot2,robot4,1.814508,0,0,True
142.500000,robot3,robot4,1.843560,0,0,True
142.600000,robot1,robot2,1.844435,0,0,True
142.600000,robot1,robot3,1.803340,0,0,True
142.600000,robot1,robot4,3.146433,0,0,True
142.600000,robot2,robot3,1.853285,0,0,True
142.600000,robot2,robot4,1.813490,0,0,True
142.600000,robot3,robot4,1.841782,0,0,True
142.700000,robot1,robot2,1.843608,0,0,True
142.700000,robot1,robot3,1.803310,0,0,True
142.700000,robot1,robot4,3.144752,0,0,True
142.700000,robot2,robot3,1.852447,0,0,True
142.700000,robot2,robot4,1.812157,0,0,True
142.700000,robot3,robot4,1.840231,0,0,True
142.800000,robot1,robot2,1.842703,0,0,True
142.800000,robot1,robot3,1.803182,0,0,True
142.800000,robot1,robot4,3.143342,0,0,True
142.800000,robot2,robot3,1.851098,0,0,True
142.800000,robot2,robot4,1.811035,0,0,True
142.800000,robot3,robot4,1.838597,0,0,True
142.900000,robot1,robot2,1.841757,0,0,True
142.900000,robot1,robot3,1.802901,0,0,True
142.900000,robot1,robot4,3.142080,0,0,True
142.900000,robot2,robot3,1.848726,0,0,True
142.900000,robot2,robot4,1.809999,0,0,True
142.900000,robot3,robot4,1.836299,0,0,True
143.000000,robot1,robot2,1.840738,0,0,True
143.000000,robot1,robot3,1.803606,0,0,True
143.000000,robot1,robot4,3.140841,0,0,True
143.000000,robot2,robot3,1.845288,0,0,True
143.000000,robot2,robot4,1.808919,0,0,True
143.000000,robot3,robot4,1.832119,0,0,True
143.100000,robot1,robot2,1.839669,0,0,True
143.100000,robot1,robot3,1.804442,0,0,True
143.100000,robot1,robot4,3.139635,0,0,True
143.100000,robot2,robot3,1.841752,0,0,True
143.100000,robot2,robot4,1.807780,0,0,True
143.100000,robot3,robot4,1.827879,0,0,True
143.200000,robot1,robot2,1.838544,0,0,True
143.200000,robot1,robot3,1.805248,0,0,True
143.200000,robot1,robot4,3.138450,0,0,True
143.200000,robot2,robot3,1.838048,0,0,True
143.200000,robot2,robot4,1.806603,0,0,True
143.200000,robot3,robot4,1.823632,0,0,True
143.300000,robot1,robot2,1.837404,0,0,True
143.300000,robot1,robot3,1.806399,0,0,True
143.300000,robot1,robot4,3.137345,0,0,True
143.300000,robot2,robot3,1.833958,0,0,True
143.300000,robot2,robot4,1.805428,0,0,True
143.300000,robot3,robot4,1.818809,0,0,True
143.400000,robot1,robot2,1.836249,0,0,True
143.400000,robot1,robot3,1.807342,0,0,True
143.400000,robot1,robot4,3.136329,0,0,True
143.400000,robot2,robot3,1.830767,0,0,True
143.400000,robot2,robot4,1.804270,0,0,True
143.400000,robot3,robot4,1.815240,0,0,True
143.500000,robot1,robot2,1.835071,0,0,True
143.500000,robot1,robot3,1.808342,0,0,True
143.500000,robot1,robot4,3.135432,0,0,True
143.500000,robot2,robot3,1.827291,0,0,True
143.500000,robot2,robot4,1.803169,0,0,True
143.500000,robot3,robot4,1.811500,0,0,True
143.600000,robot1,robot2,1.833853,0,0,True
143.600000,robot1,robot3,1.809445,0,0,True
143.600000,robot1,robot4,3.134653,0,0,True
143.600000,robot2,robot3,1.824577,0,0,True
143.600000,robot2,robot4,1.802173,0,0,True
143.600000,robot3,robot4,1.808555,0,0,True
143.700000,robot1,robot2,1.832917,0,0,True
143.700000,robot1,robot3,1.810474,0,0,True
143.700000,robot1,robot4,3.134063,0,0,True
143.700000,robot2,robot3,1.821719,0,0,True
143.700000,robot2,robot4,1.801260,0,0,True
143.700000,robot3,robot4,1.805506,0,0,True
143.800000,robot1,robot2,1.832406,0,0,True
143.800000,robot1,robot3,1.811465,0,0,True
143.800000,robot1,robot4,3.133615,0,0,True
143.800000,robot2,robot3,1.820582,0,0,True
143.800000,robot2,robot4,1.800369,0,0,True
143.800000,robot3,robot4,1.804005,0,0,True
143.900000,robot1,robot2,1.832021,0,0,True
143.900000,robot1,robot3,1.812103,0,0,True
143.900000,robot1,robot4,3.133288,0,0,True
143.900000,robot2,robot3,1.821549,0,0,True
143.900000,robot2,robot4,1.799536,0,0,True
143.900000,robot3,robot4,1.804970,0,0,True
144.000000,robot1,robot2,1.832025,0,0,True
144.000000,robot1,robot3,1.811996,0,0,True
144.000000,robot1,robot4,3.132976,0,0,True
144.000000,robot2,robot3,1.821554,0,0,True
144.000000,robot2,robot4,1.798870,0,0,True
144.000000,robot3,robot4,1.805198,0,0,True
144.100000,robot1,robot2,1.832025,0,0,True
144.100000,robot1,robot3,1.811923,0,0,True
144.100000,robot1,robot4,3.133009,0,0,True
144.100000,robot2,robot3,1.821756,0,0,True
144.100000,robot2,robot4,1.798889,0,0,True
144.100000,robot3,robot4,1.805509,0,0,True
144.200000,robot1,robot2,1.831738,0,0,True
144.200000,robot1,robot3,1.812616,0,0,True
144.200000,robot1,robot4,3.133267,0,0,True
144.200000,robot2,robot3,1.822050,0,0,True
144.200000,robot2,robot4,1.798883,0,0,True
144.200000,robot3,robot4,1.805845,0,0,True
144.300000,robot1,robot2,1.831490,0,0,True
144.300000,robot1,robot3,1.813414,0,0,True
144.300000,robot1,robot4,3.133581,0,0,True
144.300000,robot2,robot3,1.821364,0,0,True
144.300000,robot2,robot4,1.798884,0,0,True
144.300000,robot3,robot4,1.805155,0,0,True
144.400000,robot1,robot2,1.831346,0,0,True
144.400000,robot1,robot3,1.815740,0,0,True
144.400000,robot1,robot4,3.134015,0,0,True
144.400000,robot2,robot3,1.813564,0,0,True
144.400000,robot2,robot4,1.798923,0,0,True
144.400000,robot3,robot4,1.795956,0,0,True
144.500000,robot1,robot2,1.831284,0,0,True
144.500000,robot1,robot3,1.820298,0,0,True
144.500000,robot1,robot4,3.135061,0,0,True
144.500000,robot2,robot3,1.797872,0,0,True
144.500000,robot2,robot4,1.798952,0,0,True
144.500000,robot3,robot4,1.777791,0,0,True
144.600000,robot1,robot2,1.831346,0,0,True
144.600000,robot1,robot3,1.822385,0,0,True
144.600000,robot1,robot4,3.135650,0,0,True
144.600000,robot2,robot3,1.790852,0,0,True
144.600000,robot2,robot4,1.798943,0,0,True
144.600000,robot3,robot4,1.769804,0,0,True
144.700000,robot1,robot2,1.831346,0,0,True
144.700000,robot1,robot3,1.822385,0,0,True
144.700000,robot1,robot4,3.135650,0,0,True
144.700000,robot2,robot3,1.790852,0,0,True
144.700000,robot2,robot4,1.798943,0,0,True
144.700000,robot3,robot4,1.769804,0,0,True
144.800000,robot1,robot2,1.831461,0,0,True
144.800000,robot1,robot3,1.824278,0,0,True
144.800000,robot1,robot4,3.136142,0,0,True
144.800000,robot2,robot3,1.791133,0,0,True
144.800000,robot2,robot4,1.798942,0,0,True
144.800000,robot3,robot4,1.768920,0,0,True
144.900000,robot1,robot2,1.831556,0,0,True
144.900000,robot1,robot3,1.824378,0,0,True
144.900000,robot1,robot4,3.136437,0,0,True
144.900000,robot2,robot3,1.791401,0,0,True
144.900000,robot2,robot4,1.798952,0,0,True
144.900000,robot3,robot4,1.769485,0,0,True
145.000000,robot1,robot2,1.831672,0,0,True
145.000000,robot1,robot3,1.824761,0,0,True
145.000000,robot1,robot4,3.136722,0,0,True
145.000000,robot2,robot3,1.791416,0,0,True
145.000000,robot2,robot4,1.798944,0,0,True
145.000000,robot3,robot4,1.769499,0,0,True
145.100000,robot1,robot2,1.831979,0,0,True
145.100000,robot1,robot3,1.825517,0,0,True
145.100000,robot1,robot4,3.137353,0,0,True
145.100000,robot2,robot3,1.791452,0,0,True
145.100000,robot2,robot4,1.798953,0,0,True
145.100000,robot3,robot4,1.769555,0,0,True
145.200000,robot1,robot2,1.831979,0,0,True
145.200000,robot1,robot3,1.825517,0,0,True
145.200000,robot1,robot4,3.138153,0,0,True
145.200000,robot2,robot3,1.791452,0,0,True
145.200000,robot2,robot4,1.799401,0,0,True
145.200000,robot3,robot4,1.770485,0,0,True
145.300000,robot1,robot2,1.832190,0,0,True
145.300000,robot1,robot3,1.825920,0,0,True
145.300000,robot1,robot4,3.139934,0,0,True
145.300000,robot2,robot3,1.791434,0,0,True
145.300000,robot2,robot4,1.800300,0,0,True
145.300000,robot3,robot4,1.772030,0,0,True
145.400000,robot1,robot2,1.832413,0,0,True
145.400000,robot1,robot3,1.826361,0,0,True
145.400000,robot1,robot4,3.141840,0,0,True
145.400000,robot2,robot3,1.791428,0,0,True
145.400000,robot2,robot4,1.801435,0,0,True
145.400000,robot3,robot4,1.773521,0,0,True
145.500000,robot1,robot2,1.832658,0,0,True
145.500000,robot1,robot3,1.826742,0,0,True
145.500000,robot1,robot4,3.143764,0,0,True
145.500000,robot2,robot3,1.791441,0,0,True
145.500000,robot2,robot4,1.802757,0,0,True
145.500000,robot3,robot4,1.774918,0,0,True
145.600000,robot1,robot2,1.832936,0,0,True
145.600000,robot1,robot3,1.827159,0,0,True
145.600000,robot1,robot4,3.145714,0,0,True
145.600000,robot2,robot3,1.791432,0,0,True
145.600000,robot2,robot4,1.804181,0,0,True
145.600000,robot3,robot4,1.776170,0,0,True
145.700000,robot1,robot2,1.833478,0,0,True
145.700000,robot1,robot3,1.827744,0,0,True
145.700000,robot1,robot4,3.147918,0,0,True
145.700000,robot2,robot3,1.791393,0,0,True
145.700000,robot2,robot4,1.805717,0,0,True
145.700000,robot3,robot4,1.777297,0,0,True
145.800000,robot1,robot2,1.834740,0,0,True
145.800000,robot1,robot3,1.827619,0,0,True
145.800000,robot1,robot4,3.150532,0,0,True
145.800000,robot2,robot3,1.794721,0,0,True
145.800000,robot2,robot4,1.810737,0,0,True
145.800000,robot3,robot4,1.779024,0,0,True
